Date,Time,inches,inches,Raw,Alarm,Date,Time,Date/Time,Storm,Storm Start,Inc. Time,Total Time,Time (Min.),Time(Min.),Precip.(In)
4/23/1999,13:28:16,10.91,0.04,277,,36273,0.561296,36273.561,36273.5613,,0.006134259,0.024340278,35.05,40.05,0.12
4/23/1999,13:53:43,10.94,0.03,278,,36273,0.578970,36273.579,36273.57897,,0.017673611,0.042013889,60.50,65.50,0.15
4/23/1999,14:25:13,10.98,0.04,279,,36273,0.600845,36273.601,36273.60084,,0.021875,0.063888889,92.00,97.00,0.19
4/23/1999,14:37:28,11.02,0.04,280,,36273,0.609352,36273.609,36273.60935,,0.008506944,0.072395833,104.25,109.25,0.23
4/23/1999,14:48:09,11.06,0.04,281,,36273,0.616771,36273.617,36273.61677,,0.007418981,0.079814815,114.93,119.93,0.27
4/23/1999,14:59:00,11.1,0.04,282,,36273,0.624306,36273.624,36273.62431,,0.007534722,0.087349537,125.78,130.78,0.31
4/23/1999,15:10:20,11.14,0.04,283,,36273,0.632176,36273.632,36273.63218,,0.00787037,0.095219907,137.12,142.12,0.35
4/23/1999,15:25:13,11.18,0.04,284,,36273,0.642512,36273.643,36273.64251,,0.010335648,0.105555556,152.00,157.00,0.39
4/23/1999,15:43:29,11.22,0.04,285,,36273,0.655197,36273.655,36273.6552,,0.012685185,0.118240741,170.27,175.27,0.43
4/23/1999,16:10:13,11.26,0.04,286,,36273,0.673762,36273.674,36273.67376,,0.018564815,0.136805556,197.00,202.00,0.47
4/23/1999,16:53:35,11.3,0.04,287,,36273,0.703877,36273.704,36273.70388,,0.030115741,0.166921296,240.37,245.37,0.51
,,,,,,,,,36273.70387,,,,,0.00,0
4/28/1999,22:54:46,11.5,0.04,292,,36278,0.954699,36278.955,36278.9547,1,0,0,0.00,5.00,0.04
4/28/1999,23:18:45,11.54,0.04,293,,36278,0.971354,36278.971,36278.97135,,0.016655093,0.016655093,23.98,28.98,0.08
4/28/1999,23:26:51,11.57,0.03,294,,36278,0.976979,36278.977,36278.97698,,0.005625,0.022280093,32.08,37.08,0.11
4/28/1999,23:35:05,11.61,0.04,295,,36278,0.982697,36278.983,36278.9827,,0.005717593,0.027997685,40.32,45.32,0.15
,,,,,,,,,36278.98269,,,,,0.00,0
4/29/1999,0:03:36,11.65,0.04,296,,36279,0.002500,36279.003,36279.0025,1,0,0,0.00,5.00,0.04
4/29/1999,0:13:12,11.69,0.04,297,,36279,0.009167,36279.009,36279.00917,,0.006666667,0.006666667,9.60,14.60,0.08
4/29/1999,0:20:14,11.73,0.04,298,,36279,0.014051,36279.014,36279.01405,,0.004884259,0.011550926,16.63,21.63,0.12
4/29/1999,0:29:13,11.77,0.04,299,,36279,0.020289,36279.020,36279.02029,,0.006238426,0.017789352,25.62,30.62,0.16
4/29/1999,0:49:24,11.85,0.08,301,,36279,0.034306,36279.034,36279.03431,,0.014016204,0.031805556,45.80,50.80,0.24
4/29/1999,0:57:47,11.89,0.04,302,,36279,0.040127,36279.040,36279.04013,,0.005821759,0.037627315,54.18,59.18,0.28
4/29/1999,1:11:21,11.93,0.04,303,,36279,0.049549,36279.050,36279.04955,,0.009421296,0.047048611,67.75,72.75,0.32
4/29/1999,1:42:43,11.97,0.04,304,,36279,0.071331,36279.071,36279.07133,,0.021782407,0.068831019,99.12,104.12,0.36
4/29/1999,2:13:48,12.09,0.12,307,,36279,0.092917,36279.093,36279.09292,,0.021585648,0.090416667,130.20,135.20,0.48
4/29/1999,2:32:36,12.17,0.08,309,,36279,0.105972,36279.106,36279.10597,,0.013055556,0.103472222,149.00,154.00,0.56
,,,,,,,,,36279.10596,,,,,0.00,0
4/30/1999,7:10:45,12.28,0.04,312,,36280,0.299132,36280.299,36280.29913,1,0,0,0.00,5.00,0.04
4/30/1999,7:57:38,12.32,0.04,313,,36280,0.331690,36280.332,36280.33169,,0.03255787,0.03255787,46.88,51.88,0.08
4/30/1999,8:59:47,12.36,0.04,314,,36280,0.374850,36280.375,36280.37485,,0.043159722,0.075717593,109.03,114.03,0.12
4/30/1999,9:56:11,12.4,0.04,315,,36280,0.414016,36280.414,36280.41402,,0.039166667,0.114884259,165.43,170.43,0.16
4/30/1999,11:00:32,12.44,0.04,316,,36280,0.458704,36280.459,36280.4587,,0.0446875,0.159571759,229.78,234.78,0.2
4/30/1999,11:23:50,12.48,0.04,317,,36280,0.474884,36280.475,36280.47488,,0.016180556,0.175752315,253.08,258.08,0.24
4/30/1999,11:39:53,12.52,0.04,318,,36280,0.486030,36280.486,36280.48603,,0.011145833,0.186898148,269.13,274.13,0.28
4/30/1999,11:51:47,12.56,0.04,319,,36280,0.494294,36280.494,36280.49429,,0.008263889,0.195162037,281.03,286.03,0.32
4/30/1999,12:07:41,12.6,0.04,320,,36280,0.505336,36280.505,36280.50534,,0.011041667,0.206203704,296.93,301.93,0.36
4/30/1999,12:45:44,12.68,0.08,322,,36280,0.531759,36280.532,36280.53176,,0.026423611,0.232627315,334.98,339.98,0.44
4/30/1999,12:58:38,12.72,0.04,323,,36280,0.540718,36280.541,36280.54072,,0.008958333,0.241585648,347.88,352.88,0.48
4/30/1999,13:10:12,12.76,0.04,324,,36280,0.548750,36280.549,36280.54875,,0.008032407,0.249618056,359.45,364.45,0.52
4/30/1999,13:20:23,12.8,0.04,325,,36280,0.555822,36280.556,36280.55582,,0.007071759,0.256689815,369.63,374.63,0.56
4/30/1999,13:32:19,12.83,0.03,326,,36280,0.564109,36280.564,36280.56411,,0.008287037,0.264976852,381.57,386.57,0.59
4/30/1999,13:56:43,12.87,0.04,327,,36280,0.581053,36280.581,36280.58105,,0.016944444,0.281921296,405.97,410.97,0.63
4/30/1999,14:33:33,12.91,0.04,328,,36280,0.606632,36280.607,36280.60663,,0.025578704,0.3075,442.80,447.80,0.67
4/30/1999,14:57:28,12.95,0.04,329,,36280,0.623241,36280.623,36280.62324,,0.016608796,0.324108796,466.72,471.72,0.71
4/30/1999,15:25:35,12.99,0.04,330,,36280,0.642766,36280.643,36280.64277,,0.019525463,0.343634259,494.83,499.83,0.75
4/30/1999,15:47:48,13.03,0.04,331,,36280,0.658194,36280.658,36280.65819,,0.015428241,0.3590625,517.05,522.05,0.79
4/30/1999,16:20:20,13.07,0.04,332,,36280,0.680787,36280.681,36280.68079,,0.022592593,0.381655093,549.58,554.58,0.83
4/30/1999,17:25:23,13.11,0.04,333,,36280,0.725961,36280.726,36280.72596,,0.045173611,0.426828704,614.63,619.63,0.87
,,,,,,,,,36280.72595,,,,,0.00,0
5/1/1999,13:40:59,13.15,0.04,334,,36281,0.570127,36281.570,36281.57013,1,0,0,0.00,5.00,0.04
5/1/1999,14:11:12,13.19,0.04,335,,36281,0.591111,36281.591,36281.59111,,0.020983796,0.020983796,30.22,35.22,0.08
5/1/1999,14:39:24,13.23,0.04,336,,36281,0.610694,36281.611,36281.61069,,0.019583333,0.04056713,58.42,63.42,0.12
5/1/1999,15:13:39,13.27,0.04,337,,36281,0.634479,36281.634,36281.63448,,0.023784722,0.064351852,92.67,97.67,0.16
5/1/1999,15:26:50,13.31,0.04,338,,36281,0.643634,36281.644,36281.64363,,0.009155093,0.073506944,105.85,110.85,0.2
5/1/1999,15:43:10,13.35,0.04,339,,36281,0.654977,36281.655,36281.65498,,0.011342593,0.084849537,122.18,127.18,0.24
5/1/1999,16:07:18,13.39,0.04,340,,36281,0.671736,36281.672,36281.67174,,0.016759259,0.101608796,146.32,151.32,0.28
,,,,,,,,,36281.67173,,,,,0.00,0
5/22/1999,22:37:51,13.62,0.04,346,,36302,0.942951,36302.943,36302.94295,1,0,0,0.00,5.00,0.04
5/22/1999,22:40:11,13.66,0.04,347,,36302,0.944572,36302.945,36302.94457,,0.00162037,0.00162037,2.33,7.33,0.08
5/22/1999,22:40:49,13.7,0.04,348,,36302,0.945012,36302.945,36302.94501,,0.000439815,0.002060185,2.97,7.97,0.12
5/22/1999,22:41:55,13.74,0.04,349,,36302,0.945775,36302.946,36302.94578,,0.000763889,0.002824074,4.07,9.07,0.16
5/22/1999,22:43:29,13.78,0.04,350,,36302,0.946863,36302.947,36302.94686,,0.001087963,0.003912037,5.63,10.63,0.2
5/22/1999,22:50:32,13.82,0.04,351,,36302,0.951759,36302.952,36302.95176,,0.004895833,0.00880787,12.68,17.68,0.24
5/22/1999,22:56:32,13.86,0.04,352,,36302,0.955926,36302.956,36302.95593,,0.004166667,0.012974537,18.68,23.68,0.28
5/22/1999,23:10:33,13.9,0.04,353,,36302,0.965660,36302.966,36302.96566,,0.009733796,0.022708333,32.70,37.70,0.32
,,,,,,,,,36302.96565,,,,,0.00,0
5/25/1999,0:58:34,13.94,0.04,354,,36305,0.040671,36305.041,36305.04067,1,0,0,0.00,5.00,0.04
5/25/1999,1:21:38,13.98,0.04,355,,36305,0.056690,36305.057,36305.05669,,0.016018519,0.016018519,23.07,28.07,0.08
5/25/1999,1:35:30,14.02,0.04,356,,36305,0.066319,36305.066,36305.06632,,0.00962963,0.025648148,36.93,41.93,0.12
5/25/1999,2:16:29,14.06,0.04,357,,36305,0.094780,36305.095,36305.09478,,0.028460648,0.054108796,77.92,82.92,0.16
,,,,,,,,,36305.09477,,,,,0.00,0
5/25/1999,4:24:25,14.09,0.03,358,,36305,0.183623,36305.184,36305.18362,1,0,0,0.00,5.00,0.03
5/25/1999,4:42:24,14.13,0.04,359,,36305,0.196111,36305.196,36305.19611,,0.012488426,0.012488426,17.98,22.98,0.07
5/25/1999,4:58:33,14.17,0.04,360,,36305,0.207326,36305.207,36305.20733,,0.011215278,0.023703704,34.13,39.13,0.11
5/25/1999,5:13:55,14.21,0.04,361,,36305,0.217998,36305.218,36305.218,,0.010671296,0.034375,49.50,54.50,0.15
5/25/1999,5:25:07,14.25,0.04,362,,36305,0.225775,36305.226,36305.22578,,0.007777778,0.042152778,60.70,65.70,0.19
5/25/1999,5:33:23,14.29,0.04,363,,36305,0.231516,36305.232,36305.23152,,0.005740741,0.047893519,68.97,73.97,0.23
5/25/1999,5:47:59,14.33,0.04,364,,36305,0.241655,36305.242,36305.24166,,0.010138889,0.058032407,83.57,88.57,0.27
5/25/1999,6:03:22,14.37,0.04,365,,36305,0.252338,36305.252,36305.25234,,0.01068287,0.068715278,98.95,103.95,0.31
5/25/1999,6:31:10,14.45,0.08,367,,36305,0.271644,36305.272,36305.27164,,0.019305556,0.088020833,126.75,131.75,0.39
5/25/1999,6:51:37,14.49,0.04,368,,36305,0.285845,36305.286,36305.28584,,0.014201389,0.102222222,147.20,152.20,0.43
5/25/1999,7:35:22,14.53,0.04,369,,36305,0.316227,36305.316,36305.31623,,0.030381944,0.132604167,190.95,195.95,0.47
5/25/1999,8:28:45,14.61,0.08,371,,36305,0.353299,36305.353,36305.3533,,0.037071759,0.169675926,244.33,249.33,0.55
5/25/1999,9:03:43,14.65,0.04,372,,36305,0.377581,36305.378,36305.37758,,0.024282407,0.193958333,279.30,284.30,0.59
,,,,,,,,,36305.37757,,,,,0.00,0
6/9/1999,19:25:11,14.88,0.04,378,,36320,0.809155,36320.809,36320.80916,1,0,0,0.00,5.00,0.04
6/9/1999,20:30:07,14.92,0.04,379,,36320,0.854248,36320.854,36320.85425,,0.045092593,0.045092593,64.93,69.93,0.08
6/9/1999,20:43:42,14.96,0.04,380,,36320,0.863681,36320.864,36320.86368,,0.00943287,0.054525463,78.52,83.52,0.12
6/9/1999,21:02:09,15,0.04,381,,36320,0.876493,36320.876,36320.87649,,0.0128125,0.067337963,96.97,101.97,0.16
6/9/1999,21:11:45,15.04,0.04,382,,36320,0.883160,36320.883,36320.88316,,0.006666667,0.07400463,106.57,111.57,0.2
6/9/1999,21:22:06,15.08,0.04,383,,36320,0.890347,36320.890,36320.89035,,0.0071875,0.08119213,116.92,121.92,0.24
6/9/1999,21:34:14,15.12,0.04,384,,36320,0.898773,36320.899,36320.89877,,0.008425926,0.089618056,129.05,134.05,0.28
6/9/1999,21:55:11,15.16,0.04,385,,36320,0.913322,36320.913,36320.91332,,0.014548611,0.104166667,150.00,155.00,0.32
6/9/1999,22:19:24,15.2,0.04,386,,36320,0.930139,36320.930,36320.93014,,0.01681713,0.120983796,174.22,179.22,0.36
6/9/1999,22:38:42,15.24,0.04,387,,36320,0.943542,36320.944,36320.94354,,0.013402778,0.134386574,193.52,198.52,0.4
,,,,,,,,,36320.94353,,,,,0.00,0
6/10/1999,19:26:54,15.35,0.04,390,,36321,0.810347,36321.810,36321.81035,1,0,0,0.00,5.00,0.04
6/10/1999,19:38:07,15.39,0.04,391,,36321,0.818137,36321.818,36321.81814,,0.007789352,0.007789352,11.22,16.22,0.08
6/10/1999,20:00:46,15.43,0.04,392,,36321,0.833866,36321.834,36321.83387,,0.015729167,0.023518519,33.87,38.87,0.12
,,,,,,,,,36321.83386,,,,,0.00,0
6/17/1999,14:06:04,15.71,0.04,399,,36328,0.587546,36328.588,36328.58755,1,0,0,0.00,5.00,0.04
6/17/1999,14:11:27,15.75,0.04,400,,36328,0.591285,36328.591,36328.59128,,0.003738426,0.003738426,5.38,10.38,0.08
6/17/1999,14:13:56,15.79,0.04,401,,36328,0.593009,36328.593,36328.59301,,0.001724537,0.005462963,7.87,12.87,0.12
6/17/1999,14:15:08,15.83,0.04,402,,36328,0.593843,36328.594,36328.59384,,0.000833333,0.006296296,9.07,14.07,0.16
6/17/1999,14:15:56,15.87,0.04,403,,36328,0.594398,36328.594,36328.5944,,0.000555556,0.006851852,9.87,14.87,0.2
6/17/1999,14:16:56,15.91,0.04,404,,36328,0.595093,36328.595,36328.59509,,0.000694444,0.007546296,10.87,15.87,0.24
6/17/1999,14:19:16,15.94,0.03,405,,36328,0.596713,36328.597,36328.59671,,0.00162037,0.009166667,13.20,18.20,0.27
,,,,,,,,,36328.5967,,,,,0.00,0
7/14/1999,11:34:43,16.34,0.16,415,,36355,0.482442,36355.482,36355.48244,1,0,0,0.00,5.00,0.16
7/14/1999,12:05:04,16.42,0.08,417,,36355,0.503519,36355.504,36355.50352,,0.021076389,0.021076389,30.35,35.35,0.24
7/14/1999,12:13:22,16.46,0.04,418,,36355,0.509282,36355.509,36355.50928,,0.005763889,0.026840278,38.65,43.65,0.28
7/14/1999,12:14:02,16.5,0.04,419,,36355,0.509745,36355.510,36355.50975,,0.000462963,0.027303241,39.32,44.32,0.32
,,,,,,,,,36355.50974,,,,,0.00,0
7/19/1999,14:46:46,16.54,0.04,420,,36360,0.615810,36360.616,36360.61581,1,0,0,0.00,5.00,0.04
7/19/1999,15:04:46,16.57,0.03,421,,36360,0.628310,36360.628,36360.62831,,0.0125,0.0125,18.00,23.00,0.07
7/19/1999,16:50:55,16.61,0.04,422,,36360,0.702025,36360.702,36360.70203,,0.073715278,0.086215278,124.15,129.15,0.11
7/19/1999,16:56:14,16.65,0.04,423,,36360,0.705718,36360.706,36360.70572,,0.00369213,0.089907407,129.47,134.47,0.15
7/19/1999,16:57:56,16.69,0.04,424,,36360,0.706898,36360.707,36360.7069,,0.001180556,0.091087963,131.17,136.17,0.19
7/19/1999,18:11:41,16.77,0.08,426,,36360,0.758113,36360.758,36360.75811,,0.051215278,0.142303241,204.92,209.92,0.27
7/19/1999,18:15:03,16.81,0.04,427,,36360,0.760451,36360.760,36360.76045,,0.002337963,0.144641204,208.28,213.28,0.31
7/19/1999,18:17:11,16.85,0.04,428,,36360,0.761933,36360.762,36360.76193,,0.001481481,0.146122685,210.42,215.42,0.35
7/19/1999,18:20:01,16.89,0.04,429,,36360,0.763900,36360.764,36360.7639,,0.001967593,0.148090278,213.25,218.25,0.39
7/19/1999,18:25:29,16.93,0.04,430,,36360,0.767697,36360.768,36360.7677,,0.003796296,0.151886574,218.72,223.72,0.43
7/19/1999,18:28:04,16.97,0.04,431,,36360,0.769491,36360.769,36360.76949,,0.001793981,0.153680556,221.30,226.30,0.47
7/19/1999,18:32:25,17.01,0.04,432,,36360,0.772512,36360.773,36360.77251,,0.003020833,0.156701389,225.65,230.65,0.51
7/19/1999,18:44:21,17.05,0.04,433,,36360,0.780799,36360.781,36360.7808,,0.008287037,0.164988426,237.58,242.58,0.55
,,,,,,,,,36360.78079,,,,,0.00,0
7/30/1999,14:05:31,17.24,0.04,438,,36371,0.587164,36371.587,36371.58716,1,0,0,0.00,5.00,0.04
7/30/1999,14:07:52,17.28,0.04,439,,36371,0.588796,36371.589,36371.5888,,0.001631944,0.001631944,2.35,7.35,0.08
7/30/1999,14:10:38,17.32,0.04,440,,36371,0.590718,36371.591,36371.59072,,0.001921296,0.003553241,5.12,10.12,0.12
,,,,,,,,,36371.59071,,,,,0.00,0
7/30/1999,20:29:05,17.4,0.04,442,,36371,0.853530,36371.854,36371.85353,1,0,0,0.00,5.00,0.04
7/30/1999,20:43:07,17.44,0.04,443,,36371,0.863275,36371.863,36371.86328,,0.00974537,0.00974537,14.03,19.03,0.08
7/30/1999,20:44:54,17.48,0.04,444,,36371,0.864514,36371.865,36371.86451,,0.001238426,0.010983796,15.82,20.82,0.12
7/30/1999,20:46:55,17.52,0.04,445,,36371,0.865914,36371.866,36371.86591,,0.001400463,0.012384259,17.83,22.83,0.16
7/30/1999,20:50:44,17.56,0.04,446,,36371,0.868565,36371.869,36371.86856,,0.002650463,0.015034722,21.65,26.65,0.2
7/30/1999,21:09:21,17.6,0.04,447,,36371,0.881493,36371.881,36371.88149,,0.012928241,0.027962963,40.27,45.27,0.24
7/30/1999,21:32:15,17.64,0.04,448,,36371,0.897396,36371.897,36371.8974,,0.015902778,0.043865741,63.17,68.17,0.28
7/30/1999,21:50:41,17.68,0.04,449,,36371,0.910197,36371.910,36371.9102,,0.012800926,0.056666667,81.60,86.60,0.32
,,,,,,,,,36371.91019,,,,,0.00,0
8/4/1999,15:59:04,17.95,0.04,456,,36376,0.666019,36376.666,36376.66602,1,0,0,0.00,5.00,0.04
8/4/1999,16:06:57,17.99,0.04,457,,36376,0.671493,36376.671,36376.67149,,0.005474537,0.005474537,7.88,12.88,0.08
8/4/1999,17:44:03,18.03,0.04,458,,36376,0.738924,36376.739,36376.73892,,0.067430556,0.072905093,104.98,109.98,0.12
8/4/1999,17:46:32,18.07,0.04,459,,36376,0.740648,36376.741,36376.74065,,0.001724537,0.07462963,107.47,112.47,0.16
8/4/1999,17:47:59,18.11,0.04,460,,36376,0.741655,36376.742,36376.74166,,0.001006944,0.075636574,108.92,113.92,0.2
8/4/1999,17:49:07,18.15,0.04,461,,36376,0.742442,36376.742,36376.74244,,0.000787037,0.076423611,110.05,115.05,0.24
8/4/1999,17:50:02,18.19,0.04,462,,36376,0.743079,36376.743,36376.74308,,0.000636574,0.077060185,110.97,115.97,0.28
8/4/1999,17:50:57,18.23,0.04,463,,36376,0.743715,36376.744,36376.74372,,0.000636574,0.077696759,111.88,116.88,0.32
8/4/1999,17:51:50,18.27,0.04,464,,36376,0.744329,36376.744,36376.74433,,0.000613426,0.078310185,112.77,117.77,0.36
8/4/1999,17:52:48,18.31,0.04,465,,36376,0.745000,36376.745,36376.745,,0.000671296,0.078981481,113.73,118.73,0.4
8/4/1999,17:53:44,18.35,0.04,466,,36376,0.745648,36376.746,36376.74565,,0.000648148,0.07962963,114.67,119.67,0.44
8/4/1999,17:54:51,18.39,0.04,467,,36376,0.746424,36376.746,36376.74642,,0.000775463,0.080405093,115.78,120.78,0.48
8/4/1999,17:56:01,18.43,0.04,468,,36376,0.747234,36376.747,36376.74723,,0.000810185,0.081215278,116.95,121.95,0.52
8/4/1999,17:57:28,18.46,0.03,469,,36376,0.748241,36376.748,36376.74824,,0.001006944,0.082222222,118.40,123.40,0.55
8/4/1999,17:58:52,18.5,0.04,470,,36376,0.749213,36376.749,36376.74921,,0.000972222,0.083194444,119.80,124.80,0.59
8/4/1999,18:00:10,18.54,0.04,471,,36376,0.750116,36376.750,36376.75012,,0.000902778,0.084097222,121.10,126.10,0.63
8/4/1999,18:01:58,18.58,0.04,472,,36376,0.751366,36376.751,36376.75137,,0.00125,0.085347222,122.90,127.90,0.67
8/4/1999,18:04:21,18.62,0.04,473,,36376,0.753021,36376.753,36376.75302,,0.001655093,0.087002315,125.28,130.28,0.71
8/4/1999,18:06:32,18.66,0.04,474,,36376,0.754537,36376.755,36376.75454,,0.001516204,0.088518519,127.47,132.47,0.75
8/4/1999,18:08:51,18.7,0.04,475,,36376,0.756146,36376.756,36376.75615,,0.001608796,0.090127315,129.78,134.78,0.79
8/4/1999,18:12:23,18.74,0.04,476,,36376,0.758600,36376.759,36376.7586,,0.002453704,0.092581019,133.32,138.32,0.83
8/4/1999,18:19:42,18.78,0.04,477,,36376,0.763681,36376.764,36376.76368,,0.005081019,0.097662037,140.63,145.63,0.87
8/4/1999,18:59:13,18.86,0.08,479,,36376,0.791123,36376.791,36376.79112,,0.02744213,0.125104167,180.15,185.15,0.95
8/4/1999,19:28:56,18.9,0.04,480,,36376,0.811759,36376.812,36376.81176,,0.020636574,0.145740741,209.87,214.87,0.99
8/4/1999,19:45:05,18.94,0.04,481,,36376,0.822975,36376.823,36376.82297,,0.011215278,0.156956019,226.02,231.02,1.03
8/4/1999,19:55:57,18.98,0.04,482,,36376,0.830521,36376.831,36376.83052,,0.007546296,0.164502315,236.88,241.88,1.07
8/4/1999,20:30:21,19.02,0.04,483,,36376,0.854410,36376.854,36376.85441,,0.023888889,0.188391204,271.28,276.28,1.11
8/4/1999,20:44:21,19.06,0.04,484,,36376,0.864132,36376.864,36376.86413,,0.009722222,0.198113426,285.28,290.28,1.15
8/4/1999,21:11:48,19.09,0.03,485,,36376,0.883194,36376.883,36376.88319,,0.0190625,0.217175926,312.73,317.73,1.18
8/4/1999,22:04:56,19.13,0.04,486,,36376,0.920093,36376.920,36376.92009,,0.036898148,0.254074074,365.87,370.87,1.22
8/4/1999,22:08:25,19.17,0.04,487,,36376,0.922512,36376.923,36376.92251,,0.002418981,0.256493056,369.35,374.35,1.26
8/4/1999,22:10:45,19.21,0.04,488,,36376,0.924132,36376.924,36376.92413,,0.00162037,0.258113426,371.68,376.68,1.3
8/4/1999,22:17:36,19.25,0.04,489,,36376,0.928889,36376.929,36376.92889,,0.004756944,0.26287037,378.53,383.53,1.34
8/4/1999,22:29:21,19.29,0.04,490,,36376,0.937049,36376.937,36376.93705,,0.008159722,0.271030093,390.28,395.28,1.38
8/4/1999,22:40:10,19.33,0.04,491,,36376,0.944560,36376.945,36376.94456,,0.007511574,0.278541667,401.10,406.10,1.42
8/4/1999,22:47:42,19.37,0.04,492,,36376,0.949792,36376.950,36376.94979,,0.005231481,0.283773148,408.63,413.63,1.46
8/4/1999,22:51:14,19.41,0.04,493,,36376,0.952245,36376.952,36376.95225,,0.002453704,0.286226852,412.17,417.17,1.5
8/4/1999,22:55:18,19.45,0.04,494,,36376,0.955069,36376.955,36376.95507,,0.002824074,0.289050926,416.23,421.23,1.54
8/4/1999,22:59:16,19.49,0.04,495,,36376,0.957824,36376.958,36376.95782,,0.00275463,0.291805556,420.20,425.20,1.58
8/4/1999,23:06:16,19.53,0.04,496,,36376,0.962685,36376.963,36376.96269,,0.004861111,0.296666667,427.20,432.20,1.62
8/4/1999,23:17:07,19.57,0.04,497,,36376,0.970220,36376.970,36376.97022,,0.007534722,0.304201389,438.05,443.05,1.66
8/4/1999,23:24:44,19.61,0.04,498,,36376,0.975509,36376.976,36376.97551,,0.005289352,0.309490741,445.67,450.67,1.7
8/4/1999,23:51:44,19.69,0.08,500,,36376,0.994259,36376.994,36376.99426,,0.01875,0.328240741,472.67,477.67,1.78
,,,,,,,,,36376.99425,,,,,0.00,0
8/17/1999,13:29:54,19.76,0.04,502,,36389,0.562431,36389.562,36389.56243,1,0,0,0.00,5.00,0.04
8/17/1999,13:30:16,19.8,0.04,503,,36389,0.562685,36389.563,36389.56269,,0.00025463,0.00025463,0.37,5.37,0.08
8/17/1999,14:00:38,19.84,0.04,504,,36389,0.583773,36389.584,36389.58377,,0.021087963,0.021342593,30.73,35.73,0.12
8/17/1999,14:01:06,19.88,0.04,505,,36389,0.584097,36389.584,36389.5841,,0.000324074,0.021666667,31.20,36.20,0.16
8/17/1999,14:01:36,19.92,0.04,506,,36389,0.584444,36389.584,36389.58444,,0.000347222,0.022013889,31.70,36.70,0.2
8/17/1999,16:34:19,19.96,0.04,507,,36389,0.690498,36389.690,36389.6905,,0.106053241,0.12806713,184.42,189.42,0.24
8/17/1999,16:38:29,20,0.04,508,,36389,0.693391,36389.693,36389.69339,,0.002893519,0.130960648,188.58,193.58,0.28
,,,,,,,,,36389.69338,,,,,0.00,0
8/26/1999,20:24:40,20.04,0.04,509,,36398,0.850463,36398.850,36398.85046,1,0,0,0.00,5.00,0.04
8/26/1999,20:26:56,20.08,0.04,510,,36398,0.852037,36398.852,36398.85204,,0.001574074,0.001574074,2.27,7.27,0.08
8/26/1999,20:28:09,20.12,0.04,511,,36398,0.852882,36398.853,36398.85288,,0.000844907,0.002418981,3.48,8.48,0.12
8/26/1999,20:29:22,20.16,0.04,512,,36398,0.853727,36398.854,36398.85373,,0.000844907,0.003263889,4.70,9.70,0.16
8/26/1999,20:30:59,20.2,0.04,513,,36398,0.854850,36398.855,36398.85485,,0.001122685,0.004386574,6.32,11.32,0.2
8/26/1999,20:36:38,20.24,0.04,514,,36398,0.858773,36398.859,36398.85877,,0.003923611,0.008310185,11.97,16.97,0.24
8/26/1999,20:37:39,20.28,0.04,515,,36398,0.859479,36398.859,36398.85948,,0.000706019,0.009016204,12.98,17.98,0.28
8/26/1999,20:40:02,20.31,0.03,516,,36398,0.861134,36398.861,36398.86113,,0.001655093,0.010671296,15.37,20.37,0.31
8/26/1999,20:46:37,20.35,0.04,517,,36398,0.865706,36398.866,36398.86571,,0.004571759,0.015243056,21.95,26.95,0.35
8/26/1999,20:48:37,20.39,0.04,518,,36398,0.867095,36398.867,36398.86709,,0.001388889,0.016631944,23.95,28.95,0.39
8/26/1999,20:49:11,20.43,0.04,519,,36398,0.867488,36398.867,36398.86749,,0.000393519,0.017025463,24.52,29.52,0.43
8/26/1999,20:50:20,20.47,0.04,520,,36398,0.868287,36398.868,36398.86829,,0.000798611,0.017824074,25.67,30.67,0.47
8/26/1999,20:52:07,20.51,0.04,521,,36398,0.869525,36398.870,36398.86953,,0.001238426,0.0190625,27.45,32.45,0.51
8/26/1999,20:54:28,20.55,0.04,522,,36398,0.871157,36398.871,36398.87116,,0.001631944,0.020694444,29.80,34.80,0.55
8/26/1999,20:56:36,20.59,0.04,523,,36398,0.872639,36398.873,36398.87264,,0.001481481,0.022175926,31.93,36.93,0.59
8/26/1999,21:01:08,20.63,0.04,524,,36398,0.875787,36398.876,36398.87579,,0.003148148,0.025324074,36.47,41.47,0.63
,,,,,,,,,36398.87578,,,,,0.00,0
8/27/1999,22:01:13,20.67,0.04,525,,36399,0.917512,36399.918,36399.91751,1,0,0,0.00,5.00,0.04
8/27/1999,23:11:08,20.71,0.04,526,,36399,0.966065,36399.966,36399.96606,,0.048553241,0.048553241,69.92,74.92,0.08
8/27/1999,23:15:44,20.75,0.04,527,,36399,0.969259,36399.969,36399.96926,,0.003194444,0.051747685,74.52,79.52,0.12
8/27/1999,23:18:40,20.79,0.04,528,,36399,0.971296,36399.971,36399.9713,,0.002037037,0.053784722,77.45,82.45,0.16
8/27/1999,23:28:47,20.83,0.04,529,,36399,0.978322,36399.978,36399.97832,,0.007025463,0.060810185,87.57,92.57,0.2
