Date,Time,inches,inches,Raw,Alarm,Date,Time,Date/Time,Within 1 day,Winter,Zeros
7/31/2009,21:46:38,75.51,0.04,1918,,40025,0.907384,40025.907,#REF!,1,#REF!
,,,,,,,,,,,
7/29/2009,18:47:16,75.31,0.04,1913,,40023,0.782824,40023.783,#REF!,1,#REF!
7/29/2009,18:38:27,75.28,0.04,1912,,40023,0.776701,40023.777,0.04,1,#REF!
7/29/2009,18:32:26,75.24,0.04,1911,,40023,0.772523,40023.773,0.04,1,1
7/29/2009,18:25:20,75.2,0.04,1910,,40023,0.767593,40023.768,0.04,1,1
7/29/2009,17:13:34,75.16,0.04,1909,,40023,0.717755,40023.718,0.04,1,1
7/29/2009,17:00:17,75.12,0.08,1908,,40023,0.708530,40023.709,0.08,1,1
,,,,,,,,,,,
7/27/2009,20:33:12,75.04,0.04,1906,,40021,0.856389,40021.856,0.04,1,1
7/27/2009,20:14:51,75,0.04,1905,,40021,0.843646,40021.844,0.04,1,#REF!
7/27/2009,20:09:38,74.96,0.04,1904,,40021,0.840023,40021.840,#REF!,1,#REF!
,,,,,,,,,,,
7/25/2009,21:56:10,74.92,0.04,1903,,40019,0.914005,40019.914,#REF!,1,#REF!
7/25/2009,21:42:57,74.88,0.04,1902,,40019,0.904826,40019.905,0.04,1,#REF!
7/25/2009,21:36:15,74.84,0.04,1901,,40019,0.900174,40019.900,0.04,1,1
7/25/2009,21:30:43,74.8,0.04,1900,,40019,0.896331,40019.896,0.04,1,1
7/25/2009,21:27:28,74.76,0.04,1899,,40019,0.894074,40019.894,0.04,1,1
7/25/2009,21:24:06,74.72,0.04,1898,,40019,0.891736,40019.892,0.04,1,1
7/25/2009,21:20:33,74.69,0.04,1897,,40019,0.889271,40019.889,0.04,1,1
7/25/2009,21:19:25,74.65,0.04,1896,,40019,0.888484,40019.888,0.04,1,1
7/25/2009,21:18:32,74.61,0.04,1895,,40019,0.887870,40019.888,0.04,1,1
7/25/2009,21:17:36,74.57,0.08,1894,,40019,0.887222,40019.887,0.08,1,1
7/25/2009,21:12:19,74.49,0.04,1892,,40019,0.883553,40019.884,0.04,1,1
7/25/2009,21:07:16,74.45,0.04,1891,,40019,0.880046,40019.880,0.04,1,1
7/25/2009,21:03:14,74.41,0.08,1890,,40019,0.877245,40019.877,0.08,1,1
7/25/2009,20:56:19,74.33,0.04,1888,,40019,0.872442,40019.872,0.04,1,1
7/25/2009,20:28:26,74.29,0.04,1887,,40019,0.853079,40019.853,0.04,1,1
7/25/2009,20:25:27,74.25,0.04,1886,,40019,0.851007,40019.851,0.04,1,1
7/25/2009,20:18:24,74.21,0.04,1885,,40019,0.846111,40019.846,0.04,1,1
7/25/2009,20:15:26,74.17,0.04,1884,,40019,0.844051,40019.844,0.04,1,1
7/25/2009,20:13:40,74.13,0.04,1883,,40019,0.842824,40019.843,0.04,1,1
7/25/2009,20:12:24,74.09,0.04,1882,,40019,0.841944,40019.842,0.04,1,#REF!
7/25/2009,20:10:12,74.06,0.04,1881,,40019,0.840417,40019.840,#REF!,1,#REF!
,,,,,,,,,,,
7/20/2009,23:56:52,74.02,0.04,1880,,40014,0.997824,40014.998,#REF!,1,#REF!
7/20/2009,23:00:14,73.98,0.04,1879,,40014,0.958495,40014.958,0.04,1,#REF!
7/20/2009,22:59:27,73.94,0.04,1878,,40014,0.957951,40014.958,0.04,1,#REF!
7/20/2009,22:58:21,73.9,0.04,1877,,40014,0.957188,40014.957,#REF!,1,#REF!
7/20/2009,22:57:28,73.86,0.08,1876,,40014,0.956574,40014.957,#REF!,1,#REF!
7/20/2009,22:56:31,73.78,0.04,1874,,40014,0.955914,40014.956,0.04,1,#REF!
7/20/2009,22:56:01,73.74,0.04,1873,,40014,0.955567,40014.956,0.04,1,1
7/20/2009,22:55:33,73.7,0.04,1872,,40014,0.955243,40014.955,0.04,1,1
7/20/2009,22:54:51,73.66,0.04,1871,,40014,0.954757,40014.955,0.04,1,1
7/20/2009,22:54:21,73.62,0.04,1870,,40014,0.954410,40014.954,0.04,1,1
7/20/2009,22:53:51,73.58,0.08,1869,,40014,0.954063,40014.954,0.08,1,1
7/20/2009,22:52:56,73.5,0.16,1867,,40014,0.953426,40014.953,0.16,1,#REF!
7/20/2009,22:51:40,73.35,0.24,1863,,40014,0.952546,40014.953,#REF!,1,#REF!
7/20/2009,22:49:31,73.15,0.04,1858,,40014,0.951053,40014.951,#REF!,1,#REF!
7/20/2009,22:48:53,73.11,0.04,1857,,40014,0.950613,40014.951,#REF!,1,#REF!
,,,,,,,,,,,
7/1/2009,16:53:08,72.68,0.04,1846,,39995,0.703565,39995.704,#REF!,1,#REF!
7/1/2009,16:48:10,72.64,0.04,1845,,39995,0.700116,39995.700,0.04,1,#REF!
7/1/2009,16:36:31,72.6,0.04,1844,,39995,0.692025,39995.692,#REF!,1,#REF!
,,,,,,,,,,,
6/26/2009,9:27:43,72.56,0.04,1843,,39990,0.394248,39990.394,#REF!,1,#REF!
6/26/2009,9:26:45,72.52,0.04,1842,,39990,0.393576,39990.394,#REF!,1,#REF!
6/26/2009,8:50:37,72.56,0.24,1843,,39990,0.368484,39990.368,#REF!,1,#REF!
6/26/2009,8:32:37,72.32,0.04,1837,,39990,0.355984,39990.356,#REF!,1,#REF!
,,,,,,,,,,,
6/25/2009,19:21:29,72.28,0.04,1836,,39989,0.806586,39989.807,#REF!,1,#REF!
6/25/2009,19:08:46,72.24,0.04,1835,,39989,0.797755,39989.798,0.04,1,#REF!
6/25/2009,18:54:47,72.2,0.04,1834,,39989,0.788044,39989.788,#REF!,1,#REF!
,,,,,,,,,,,
6/23/2009,17:26:24,72.13,0.04,1832,,39987,0.726667,39987.727,#REF!,1,#REF!
6/23/2009,17:16:21,72.09,0.04,1831,,39987,0.719688,39987.720,0.04,1,#REF!
6/23/2009,17:12:03,72.05,0.04,1830,,39987,0.716701,39987.717,#REF!,1,#REF!
,,,,,,,,,,,
,,,,,,,,,,,
6/10/2009,15:20:17,71.69,0.04,1821,,39974,0.639086,39974.639,#REF!,1,#REF!
6/10/2009,15:18:16,71.65,0.04,1820,,39974,0.637685,39974.638,0.04,1,#REF!
6/10/2009,15:13:57,71.61,0.04,1819,,39974,0.634688,39974.635,0.04,1,1
6/10/2009,15:10:53,71.57,0.04,1818,,39974,0.632558,39974.633,0.04,1,1
6/10/2009,15:07:57,71.54,0.04,1817,,39974,0.630521,39974.631,0.04,1,1
6/10/2009,15:05:12,71.5,0.04,1816,,39974,0.628611,39974.629,0.04,1,1
6/10/2009,14:59:25,71.46,0.04,1815,,39974,0.624595,39974.625,0.04,1,#REF!
6/10/2009,14:48:51,71.42,0.04,1814,,39974,0.617257,39974.617,#REF!,1,#REF!
,,,,,,,,,,,
6/2/2009,8:28:16,71.26,0.04,1810,,39966,0.352963,39966.353,#REF!,1,#REF!
6/2/2009,7:54:45,71.22,0.04,1809,,39966,0.329688,39966.330,0.04,1,#REF!
6/2/2009,7:29:08,71.18,0.04,1808,,39966,0.311898,39966.312,0.04,1,1
6/2/2009,7:11:19,71.14,0.04,1807,,39966,0.299525,39966.300,0.04,1,1
6/2/2009,6:46:15,71.1,0.12,1806,,39966,0.282118,39966.282,0.12,1,1
6/2/2009,6:03:34,70.98,0.08,1803,,39966,0.252477,39966.252,0.08,1,1
6/2/2009,5:36:22,70.91,0.08,1801,,39966,0.233588,39966.234,0.08,1,1
6/2/2009,5:17:06,70.83,0.08,1799,,39966,0.220208,39966.220,0.08,1,1
6/2/2009,4:49:24,70.75,0.04,1797,,39966,0.200972,39966.201,0.04,1,1
6/2/2009,4:17:25,70.71,0.04,1796,,39966,0.178762,39966.179,0.04,1,#REF!
6/2/2009,3:26:39,70.67,0.04,1795,,39966,0.143507,39966.144,#REF!,1,#REF!
,,,,,,,,,,,
6/1/2009,23:16:48,70.59,0.04,1793,,39965,0.970000,39965.970,#REF!,1,#REF!
6/1/2009,22:26:13,70.55,0.08,1792,,39965,0.934873,39965.935,0.08,1,#REF!
6/1/2009,21:27:55,70.47,0.08,1790,,39965,0.894387,39965.894,0.08,1,#REF!
6/1/2009,20:55:14,70.39,0.08,1788,,39965,0.871690,39965.872,#REF!,1,#REF!
,,,,,,,,,,,
5/31/2009,21:45:16,70.28,0.04,1785,,39964,0.906435,39964.906,#REF!,1,#REF!
5/31/2009,21:29:58,70.24,0.08,1784,,39964,0.895810,39964.896,0.08,1,#REF!
5/31/2009,20:43:42,70.16,0.04,1782,,39964,0.863681,39964.864,0.04,1,1
5/31/2009,20:33:59,70.12,0.04,1781,,39964,0.856933,39964.857,0.04,1,1
5/31/2009,20:21:58,70.08,0.04,1780,,39964,0.848588,39964.849,0.04,1,1
5/31/2009,19:55:55,70.04,0.04,1779,,39964,0.830498,39964.830,0.04,1,1
5/31/2009,19:47:05,70,0.04,1778,,39964,0.824363,39964.824,0.04,1,1
5/31/2009,19:42:53,69.96,0.04,1777,,39964,0.821447,39964.821,0.04,1,1
5/31/2009,19:40:12,69.92,0.04,1776,,39964,0.819583,39964.820,0.04,1,1
5/31/2009,19:38:15,69.88,0.04,1775,,39964,0.818229,39964.818,0.04,1,#REF!
5/31/2009,19:35:25,69.84,0.04,1774,,39964,0.816262,39964.816,#REF!,1,#REF!
,,,,,,,,,,,
5/26/2009,2:10:32,69.72,0.04,1771,,39959,0.090648,39959.091,#REF!,1,#REF!
5/26/2009,1:20:44,69.69,0.04,1770,,39959,0.056065,39959.056,0.04,1,#REF!
5/26/2009,0:35:05,69.65,0.04,1769,,39959,0.024363,39959.024,0.04,1,1
5/26/2009,0:11:36,69.61,0.04,1768,,39959,0.008056,39959.008,0.04,1,1
,,,,,,,,,,,
5/25/2009,23:55:28,69.57,0.04,1767,,39958,0.996852,39958.997,0.04,1,1
5/25/2009,23:20:30,69.53,0.04,1766,,39958,0.972569,39958.973,0.04,1,1
5/25/2009,23:05:37,69.49,0.04,1765,,39958,0.962234,39958.962,0.04,1,1
5/25/2009,22:52:50,69.45,0.04,1764,,39958,0.953356,39958.953,0.04,1,1
5/25/2009,22:39:27,69.41,0.08,1763,,39958,0.944063,39958.944,0.08,1,1
5/25/2009,22:13:57,69.33,0.04,1761,,39958,0.926354,39958.926,0.04,1,1
5/25/2009,21:49:24,69.29,0.04,1760,,39958,0.909306,39958.909,0.04,1,1
5/25/2009,21:02:51,69.25,0.04,1759,,39958,0.876979,39958.877,0.04,1,1
5/25/2009,20:28:19,69.21,0.08,1758,,39958,0.852998,39958.853,0.08,1,1
5/25/2009,19:55:03,69.13,0.04,1756,,39958,0.829896,39958.830,0.04,1,1
5/25/2009,19:51:15,69.09,0.04,1755,,39958,0.827257,39958.827,0.04,1,1
5/25/2009,19:41:16,69.06,0.04,1754,,39958,0.820324,39958.820,0.04,1,1
5/25/2009,19:31:57,69.02,0.04,1753,,39958,0.813854,39958.814,0.04,1,1
5/25/2009,19:25:57,68.98,0.08,1752,,39958,0.809688,39958.810,0.08,1,1
5/25/2009,19:14:57,68.9,0.04,1750,,39958,0.802049,39958.802,0.04,1,1
5/25/2009,19:02:05,68.86,0.04,1749,,39958,0.793113,39958.793,0.04,1,1
5/25/2009,18:50:58,68.82,0.04,1748,,39958,0.785394,39958.785,0.04,1,1
5/25/2009,18:38:28,68.78,0.04,1747,,39958,0.776713,39958.777,0.04,1,1
5/25/2009,18:36:17,68.74,0.04,1746,,39958,0.775197,39958.775,0.04,1,#REF!
5/25/2009,18:34:11,68.7,0.04,1745,,39958,0.773738,39958.774,#REF!,1,#REF!
,,,,,,,,,,,
5/24/2009,16:21:13,68.58,0.04,1742,,39957,0.681400,39957.681,#REF!,1,#REF!
5/24/2009,16:02:34,68.54,0.04,1741,,39957,0.668449,39957.668,0.04,1,#REF!
5/24/2009,15:58:22,68.5,0.12,1740,,39957,0.665532,39957.666,0.12,1,1
5/24/2009,15:53:32,68.39,0.04,1737,,39957,0.662176,39957.662,0.04,1,1
5/24/2009,15:52:18,68.35,0.08,1736,,39957,0.661319,39957.661,0.08,1,1
5/24/2009,15:51:02,68.27,0.04,1734,,39957,0.660440,39957.660,0.04,1,1
5/24/2009,15:50:33,68.23,0.04,1733,,39957,0.660104,39957.660,0.04,1,1
5/24/2009,15:49:50,68.19,0.04,1732,,39957,0.659606,39957.660,0.04,1,1
5/24/2009,15:48:43,68.15,0.04,1731,,39957,0.658831,39957.659,0.04,1,1
5/24/2009,15:47:47,68.11,0.04,1730,,39957,0.658183,39957.658,0.04,1,1
5/24/2009,15:47:17,68.07,0.04,1729,,39957,0.657836,39957.658,0.04,1,1
5/24/2009,15:46:52,68.03,0.04,1728,,39957,0.657546,39957.658,0.04,1,1
5/24/2009,15:45:22,67.99,0.04,1727,,39957,0.656505,39957.657,0.04,1,1
5/24/2009,15:43:13,67.95,0.04,1726,,39957,0.655012,39957.655,0.04,1,#REF!
5/24/2009,15:37:50,67.91,0.04,1725,,39957,0.651273,39957.651,#REF!,1,#REF!
,,,,,,,,,,,
5/23/2009,23:10:53,67.87,0.04,1724,,39956,0.965891,39956.966,#REF!,1,#REF!
5/23/2009,22:39:19,67.83,0.04,1723,,39956,0.943970,39956.944,0.04,1,#REF!
5/23/2009,22:28:01,67.8,0.04,1722,,39956,0.936123,39956.936,0.04,1,#REF!
5/23/2009,22:19:02,67.76,0.04,1721,,39956,0.929884,39956.930,#REF!,1,#REF!
,,,,,,,,,,,
5/16/2009,1:29:02,67.64,0.04,1718,,39949,0.061829,39949.062,#REF!,1,#REF!
5/16/2009,0:49:05,67.6,0.04,1717,,39949,0.034086,39949.034,0.04,1,#REF!
5/16/2009,0:16:47,67.56,0.04,1716,,39949,0.011655,39949.012,#REF!,1,#REF!
,,,,,,,,,,,
5/10/2009,22:41:48,67.52,0.04,1715,,39943,0.945694,39943.946,#REF!,1,#REF!
5/10/2009,8:57:19,67.48,0.04,1714,,39943,0.373137,39943.373,#REF!,1,#REF!
5/10/2009,2:28:59,67.44,0.04,1713,,39943,0.103461,39943.103,0.04,1,#REF!
5/10/2009,1:46:21,67.4,0.08,1712,,39943,0.073854,39943.074,0.08,1,#REF!
5/10/2009,0:13:28,67.32,0.04,1710,,39943,0.009352,39943.009,#REF!,1,#REF!
,,,,,,,,,,,
4/27/2009,11:29:58,67.05,0.04,1703,,39930,0.479144,39930.479,#REF!,1,#REF!
4/27/2009,11:07:14,67.01,0.04,1702,,39930,0.463356,39930.463,0.04,1,#REF!
4/27/2009,10:56:08,66.97,0.04,1701,,39930,0.455648,39930.456,0.04,1,1
4/27/2009,10:48:21,66.93,0.08,1700,,39930,0.450243,39930.450,0.08,1,1
4/27/2009,10:35:41,66.85,0.04,1698,,39930,0.441447,39930.441,0.04,1,1
4/27/2009,10:30:31,66.81,0.08,1697,,39930,0.437859,39930.438,0.08,1,1
4/27/2009,10:17:44,66.73,0.04,1695,,39930,0.428981,39930.429,0.04,1,#REF!
4/27/2009,10:04:51,66.69,0.04,1694,,39930,0.420035,39930.420,#REF!,1,#REF!
,,,,,,,,,,,
4/26/2009,22:32:31,66.57,0.12,1691,,39929,0.939248,39929.939,#REF!,1,#REF!
4/26/2009,21:40:09,66.46,0.08,1688,,39929,0.902882,39929.903,0.08,1,#REF!
4/26/2009,20:47:59,66.38,0.04,1686,,39929,0.866655,39929.867,0.04,1,1
4/26/2009,18:33:45,66.34,0.04,1685,,39929,0.773438,39929.773,0.04,1,1
4/26/2009,17:04:15,66.3,0.04,1684,,39929,0.711285,39929.711,0.04,1,#REF!
4/26/2009,16:50:18,66.26,0.04,1683,,39929,0.701597,39929.702,#REF!,1,#REF!
,,,,,,,,,,,
4/18/2009,22:56:51,66.18,0.04,1681,,39921,0.956146,39921.956,#REF!,1,#REF!
4/18/2009,21:55:41,66.14,0.04,1680,,39921,0.913669,39921.914,0.04,1,#REF!
4/18/2009,20:51:50,66.1,0.04,1679,,39921,0.869329,39921.869,0.04,1,1
4/18/2009,19:51:19,66.06,0.04,1678,,39921,0.827303,39921.827,0.04,1,1
4/18/2009,19:11:04,66.02,0.04,1677,,39921,0.799352,39921.799,0.04,1,1
4/18/2009,18:30:21,65.98,0.08,1676,,39921,0.771076,39921.771,0.08,1,1
4/18/2009,17:29:49,65.91,0.04,1674,,39921,0.729039,39921.729,0.04,1,1
4/18/2009,16:57:30,65.87,0.04,1673,,39921,0.706597,39921.707,0.04,1,1
4/18/2009,16:38:18,65.83,0.04,1672,,39921,0.693264,39921.693,0.04,1,1
4/18/2009,16:24:11,65.79,0.04,1671,,39921,0.683461,39921.683,0.04,1,1
4/18/2009,16:07:23,65.75,0.04,1670,,39921,0.671794,39921.672,0.04,1,1
4/18/2009,15:57:12,65.71,0.04,1669,,39921,0.664722,39921.665,0.04,1,1
4/18/2009,15:46:43,65.67,0.12,1668,,39921,0.657442,39921.657,0.12,1,1
4/18/2009,15:19:11,65.55,0.04,1665,,39921,0.638322,39921.638,0.04,1,1
4/18/2009,15:09:46,65.51,0.04,1664,,39921,0.631782,39921.632,0.04,1,1
4/18/2009,15:01:58,65.47,0.04,1663,,39921,0.626366,39921.626,0.04,1,1
4/18/2009,14:55:28,65.43,0.08,1662,,39921,0.621852,39921.622,0.08,1,1
4/18/2009,14:41:46,65.35,0.04,1660,,39921,0.612338,39921.612,0.04,1,1
4/18/2009,14:36:32,65.31,0.16,1659,,39921,0.608704,39921.609,0.16,1,1
4/18/2009,14:06:08,65.16,0.04,1655,,39921,0.587593,39921.588,0.04,1,1
4/18/2009,13:58:17,65.12,0.16,1654,,39921,0.582141,39921.582,0.16,1,1
4/18/2009,13:26:58,64.96,0.16,1650,,39921,0.560394,39921.560,0.16,1,1
4/18/2009,12:51:02,64.8,0.08,1646,,39921,0.535440,39921.535,0.08,1,1
4/18/2009,12:26:02,64.72,0.04,1644,,39921,0.518079,39921.518,0.04,1,#REF!
4/18/2009,12:12:19,64.69,0.08,1643,,39921,0.508553,39921.509,#REF!,1,#REF!
,,,,,,,,,,,
4/17/2009,13:51:27,64.41,0.04,1636,,39920,0.577396,39920.577,#REF!,1,#REF!
4/17/2009,13:28:00,64.37,0.04,1635,,39920,0.561111,39920.561,0.04,1,#REF!
4/17/2009,12:56:18,64.33,0.04,1634,,39920,0.539097,39920.539,0.04,1,1
4/17/2009,12:31:01,64.29,0.04,1633,,39920,0.521539,39920.522,0.04,1,#REF!
4/17/2009,12:06:14,64.25,0.04,1632,,39920,0.504329,39920.504,#REF!,1,#REF!
4/17/2009,11:50:08,64.21,0.08,1631,,39920,0.493148,39920.493,#REF!,1,#REF!
,,,,,,,,,,,
4/17/2009,4:33:09,64.09,0.04,1628,,39920,0.189688,39920.190,#REF!,1,#REF!
4/17/2009,3:59:45,64.06,0.04,1627,,39920,0.166493,39920.166,0.04,1,#REF!
4/17/2009,3:26:29,64.02,0.04,1626,,39920,0.143391,39920.143,#REF!,1,#REF!
,,,,,,,,,,,
4/16/2009,22:56:04,63.94,0.04,1624,,39919,0.955602,39919.956,#REF!,1,#REF!
4/16/2009,21:26:45,63.9,0.08,1623,,39919,0.893576,39919.894,0.08,1,#REF!
4/16/2009,20:15:18,63.82,0.08,1621,,39919,0.843958,39919.844,0.08,1,1
4/16/2009,19:18:34,63.74,0.04,1619,,39919,0.804560,39919.805,0.04,1,1
4/16/2009,18:58:33,63.7,0.04,1618,,39919,0.790660,39919.791,0.04,1,1
4/16/2009,18:33:18,63.66,0.04,1617,,39919,0.773125,39919.773,0.04,1,1
4/16/2009,17:19:44,63.62,0.04,1616,,39919,0.722037,39919.722,0.04,1,#REF!
4/16/2009,17:02:01,63.58,0.04,1615,,39919,0.709734,39919.710,#REF!,1,#REF!
,,,,,,,,,,,
9/12/2008,11:09:35,61.69,0.04,1567,,39703,0.464988,39703.465,#REF!,1,#REF!
9/12/2008,10:57:27,61.65,0.04,1566,,39703,0.456563,39703.457,0.04,1,#REF!
9/12/2008,10:39:50,61.61,0.04,1565,,39703,0.444329,39703.444,0.04,1,1
9/12/2008,9:54:24,61.57,0.03,1564,,39703,0.412778,39703.413,0.03,1,1
9/12/2008,9:12:52,61.54,0.04,1563,,39703,0.383935,39703.384,0.04,1,#REF!
9/12/2008,8:58:50,61.5,0.04,1562,,39703,0.374190,39703.374,#REF!,1,#REF!
,,,,,,,,,,,
9/11/2008,23:51:28,61.22,0.04,1555,,39702,0.994074,39702.994,#REF!,1,#REF!
9/11/2008,23:28:15,61.18,0.04,1554,,39702,0.977951,39702.978,#REF!,1,#REF!
9/11/2008,23:12:21,61.14,0.04,1553,,39702,0.966910,39702.967,0.04,1,#REF!
9/11/2008,22:45:29,61.1,0.04,1552,,39702,0.948252,39702.948,0.04,1,1
9/11/2008,21:39:33,61.06,0.04,1551,,39702,0.902465,39702.902,0.04,1,1
9/11/2008,21:16:20,61.02,0.04,1550,,39702,0.886343,39702.886,0.04,1,1
9/11/2008,21:05:08,60.98,0.07,1549,,39702,0.878565,39702.879,0.07,1,1
9/11/2008,20:43:20,60.91,0.12,1547,,39702,0.863426,39702.863,0.12,1,1
9/11/2008,20:02:38,60.79,0.04,1544,,39702,0.835162,39702.835,0.04,1,1
9/11/2008,19:45:24,60.75,0.04,1543,,39702,0.823194,39702.823,0.04,1,#REF!
9/11/2008,19:32:50,60.71,0.04,1542,,39702,0.814468,39702.814,#REF!,1,#REF!
,,,,,,,,,,,
8/16/2008,17:35:30,60.31,0.11,1532,,39676,0.732986,39676.733,#REF!,1,#REF!
8/16/2008,16:14:29,60.2,0.04,1529,,39676,0.676725,39676.677,0.04,1,#REF!
8/16/2008,15:55:53,60.16,0.04,1528,,39676,0.663808,39676.664,0.04,1,1
,,,,,,,,,,,
8/16/2008,11:44:13,60.12,0.04,1527,,39676,0.489039,39676.489,0.04,1,1
8/16/2008,11:29:49,60.08,0.04,1526,,39676,0.479039,39676.479,0.04,1,1
8/16/2008,11:15:01,60.04,0.04,1525,,39676,0.468762,39676.469,0.04,1,1
8/16/2008,11:00:20,60,0.04,1524,,39676,0.458565,39676.459,0.04,1,1
8/16/2008,10:54:27,59.96,0.08,1523,,39676,0.454479,39676.454,0.08,1,1
8/16/2008,10:24:54,59.88,0.04,1521,,39676,0.433958,39676.434,0.04,1,1
8/16/2008,10:17:09,59.84,0.04,1520,,39676,0.428576,39676.429,0.04,1,1
8/16/2008,10:09:59,59.8,0.04,1519,,39676,0.423600,39676.424,0.04,1,1
8/16/2008,10:04:56,59.76,0.04,1518,,39676,0.420093,39676.420,0.04,1,1
8/16/2008,10:01:12,59.72,0.03,1517,,39676,0.417500,39676.418,0.03,1,1
8/16/2008,9:44:26,59.69,0.04,1516,,39676,0.405856,39676.406,0.04,1,1
8/16/2008,9:15:51,59.65,0.04,1515,,39676,0.386007,39676.386,0.04,1,1
8/16/2008,8:09:48,59.61,0.04,1514,,39676,0.340139,39676.340,0.04,1,1
8/16/2008,7:42:59,59.57,0.04,1513,,39676,0.321516,39676.322,0.04,1,1
8/16/2008,7:32:48,59.53,0.04,1512,,39676,0.314444,39676.314,0.04,1,1
8/16/2008,7:29:12,59.49,0.04,1511,,39676,0.311944,39676.312,0.04,1,#REF!
8/16/2008,7:03:05,59.45,0.04,1510,,39676,0.293808,39676.294,#REF!,1,#REF!
,,,,,,,,,,,
8/15/2008,16:22:55,59.33,0.04,1507,,39675,0.682581,39675.683,#REF!,1,#REF!
8/15/2008,16:00:01,59.29,0.04,1506,,39675,0.666678,39675.667,0.04,1,#REF!
8/15/2008,15:04:01,59.25,0.04,1505,,39675,0.627789,39675.628,0.04,1,1
8/15/2008,14:22:39,59.21,0.04,1504,,39675,0.599063,39675.599,0.04,1,1
8/15/2008,14:11:21,59.17,0.04,1503,,39675,0.591215,39675.591,0.04,1,1
8/15/2008,13:24:39,59.13,0.04,1502,,39675,0.558785,39675.559,0.04,1,1
8/15/2008,13:07:58,59.09,0.03,1501,,39675,0.547199,39675.547,0.03,1,1
8/15/2008,12:57:19,59.06,0.04,1500,,39675,0.539803,39675.540,0.04,1,1
8/15/2008,12:06:53,59.02,0.04,1499,,39675,0.504780,39675.505,0.04,1,1
8/15/2008,11:48:47,58.98,0.04,1498,,39675,0.492211,39675.492,0.04,1,#REF!
8/15/2008,11:29:22,58.94,0.04,1497,,39675,0.478727,39675.479,#REF!,1,#REF!
8/15/2008,11:09:40,58.9,0.04,1496,,39675,0.465046,39675.465,#REF!,1,#REF!
,,,,,,,,,,,
8/15/2008,5:35:12,58.82,0.04,1494,,39675,0.232778,39675.233,#REF!,1,#REF!
8/15/2008,5:01:24,58.78,0.04,1493,,39675,0.209306,39675.209,0.04,1,#REF!
8/15/2008,4:45:50,58.74,0.04,1492,,39675,0.198495,39675.198,0.04,1,1
8/15/2008,4:28:20,58.7,0.04,1491,,39675,0.186343,39675.186,0.04,1,1
8/15/2008,3:47:23,58.66,0.04,1490,,39675,0.157905,39675.158,0.04,1,1
8/15/2008,3:35:52,58.62,0.04,1489,,39675,0.149907,39675.150,0.04,1,1
8/15/2008,3:34:07,58.58,0.04,1488,,39675,0.148692,39675.149,0.04,1,1
8/15/2008,3:32:55,58.54,0.04,1487,,39675,0.147859,39675.148,0.04,1,1
8/15/2008,3:31:04,58.5,0.04,1486,,39675,0.146574,39675.147,0.04,1,#REF!
8/15/2008,3:28:29,58.46,0.03,1485,,39675,0.144780,39675.145,#REF!,1,#REF!
,,,,,,,,,,,
6/11/2008,9:10:05,58.15,0.87,1477,,39610,0.382002,39610.382,#REF!,1,#REF!
6/11/2008,9:09:33,57.28,0.19,1455,,39610,0.381632,39610.382,#REF!,1,#REF!
,,,,,,,,,,,
5/15/2008,2:54:05,56.73,0.04,1441,,39583,0.120891,39583.121,#REF!,1,#REF!
5/15/2008,2:31:23,56.69,0.04,1440,,39583,0.105127,39583.105,0.04,1,#REF!
5/15/2008,2:16:49,56.65,0.04,1439,,39583,0.095012,39583.095,0.04,1,1
5/15/2008,2:11:44,56.61,0.04,1438,,39583,0.091481,39583.091,0.04,1,1
5/15/2008,1:32:39,56.57,0.03,1437,,39583,0.064340,39583.064,0.03,1,1
5/15/2008,0:48:10,56.54,0.04,1436,,39583,0.033449,39583.033,0.04,1,#REF!
5/15/2008,0:03:14,56.5,0.04,1435,,39583,0.002245,39583.002,#REF!,1,#REF!
,,,,,,,,,,,
5/12/2008,20:11:43,56.1,0.04,1425,,39580,0.841470,39580.841,#REF!,1,#REF!
5/12/2008,19:40:44,56.06,0.04,1424,,39580,0.819954,39580.820,0.04,1,#REF!
5/12/2008,19:29:41,56.02,0.04,1423,,39580,0.812280,39580.812,0.04,1,#REF!
5/12/2008,19:07:25,55.98,0.07,1422,,39580,0.796817,39580.797,#REF!,1,#REF!
,,,,,,,,,,,
5/10/2008,2:39:53,55.91,0.04,1420,,39578,0.111030,39578.111,#REF!,1,#REF!
5/10/2008,2:30:27,55.87,0.04,1419,,39578,0.104479,39578.104,0.04,1,#REF!
5/10/2008,2:18:49,55.83,0.04,1418,,39578,0.096400,39578.096,0.04,1,1
5/10/2008,2:07:48,55.79,0.04,1417,,39578,0.088750,39578.089,0.04,1,1
5/10/2008,2:00:37,55.75,0.04,1416,,39578,0.083762,39578.084,0.04,1,1
5/10/2008,1:57:04,55.71,0.04,1415,,39578,0.081296,39578.081,0.04,1,1
5/10/2008,1:54:58,55.67,0.04,1414,,39578,0.079838,39578.080,0.04,1,#REF!
5/10/2008,1:50:42,55.63,0.04,1413,,39578,0.076875,39578.077,#REF!,1,#REF!
,,,,,,,,,,,
5/7/2008,9:54:47,55.55,0.04,1411,,39575,0.413044,39575.413,#REF!,1,#REF!
5/7/2008,9:29:10,55.51,0.04,1410,,39575,0.395255,39575.395,0.04,1,#REF!
5/7/2008,9:01:29,55.47,0.04,1409,,39575,0.376030,39575.376,0.04,1,1
